Supplementary Tabl 4.2. Phenotype data formatted for calculating correlations and QTL mapping.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Note: Only winter/extended cold temperature associated traits were used for QTL mapping in this chapter (columns D:AE). Additional columns used to calculate correlations. Planting replicates indicated as W1-W3. Spike replicates indicated as 1 or 2. anth = anthocyanin. OD = average of T and C experimental replicates. T = cold shock/LMA-treated. C = control/untreated.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subpopulation,Genotype,Subpop. ID,WLMA freq.,cube W avg.,cube W1 avg.,cube W2 avg.,cube W3 avg.,cube W1.S1 avg.,cube W1.S2 avg.,cube W2.S1 avg.,cube W2.S2 avg.,cube W3.S1 avg.,cube W3.S2 avg.,W avg.,W1 avg.,W2 avg.,W3 avg.,W1.S1 avg.,W1.S2 avg.,W2.S1 avg.,W2.S2 avg.,W3.S1 avg.,W3.S2 avg.,avg. anth. count,avg. grain fill,avg. spike distortion,avg. spike curl,W1.anth. count,W2.anth. count,W3.anth. count,TLMA_freq,CLMA_freq,cube avg. OD,cube avg. T,cube avg. C
SW08004-1,357,SW08004-1_29,2,0.945345034,1.100527754,0.709231464,NA,1.172523833,0.743348594,0.743348594,0.671472221,NA,NA,0.844833333,1.332916667,0.35675,NA,1.612,1.976,0.41075,0.30275,NA,NA,1,2.5,1,0.5,1,2,0,0,0,0.603261559,0.649901366,0.548018582
SW08004-1,330,SW08004-1_2,2,0.906046394,0.851707448,0.954548822,NA,0.653628621,1.06295367,1.06295367,0.813570581,NA,NA,0.743791667,0.617833333,0.86975,NA,0.27925,0.37325,1.201,0.5385,NA,NA,1,2.5,0,0,0,3,0,0,0,0.567353071,0.546162451,0.587068996
SW08004-1,358,SW08004-1_30,2,0.734410721,0.807524492,0.801948376,0.526563743,0.811804138,0.847628917,0.847628917,0.750370188,0.517388285,0.535430114,0.396111111,0.526583333,0.51575,0.146,0.535,0.43575,0.609,0.4225,0.1385,0.1535,2,2.666666667,0.666666667,0,2,1,3,0,0,0.55669055,0.582602259,0.528112028
SW08004-1,359,SW08004-1_31,2,0.727819645,0.744327577,0.655864097,0.77313112,0.776670003,0.70889997,0.70889997,0.592499214,0.775978646,0.770262462,0.385541667,0.412375,0.282125,0.462125,0.4685,NA,0.35625,0.208,0.46725,0.457,3.333333333,1.666666667,0.666666667,0,3,4,3,1,0,0.605429121,0.665285334,0.5305903
SW08004-1,360,SW08004-1_32,3,1.014807435,1.015750616,1.166645124,0.79336968,0.881301449,1.211464202,1.211464202,1.118089323,0.782020839,0.804402808,1.045083333,1.048,1.587875,0.499375,0.6845,0.6815,1.778,1.39775,0.47825,0.5205,2,2.666666667,0,0,0,3,3,2,0,0.813990034,0.956844991,0.587350951
SW08004-1,361,SW08004-1_33,3,1.29874962,1.409543638,1.503104681,0.721445143,0.953999757,1.510993309,1.510993309,1.495132369,0.674599671,0.762888363,2.190666667,2.8005,3.396,0.3755,0.86825,4.0835,3.44975,3.34225,0.307,0.444,2,2.666666667,0.666666667,0,0,2,4,1,0,0.626388026,0.644061626,0.60765651
SW08004-1,362,SW08004-1_34,3,1.111180736,1.247300843,0.80632999,1.181964076,1.319527685,0.930055109,0.930055109,0.624879977,1.099724449,1.254119741,1.372,1.9405,0.52425,1.65125,2.2975,2.7195,0.8045,0.244,1.33,1.9725,2.666666667,3,0,0.333333333,2,3,3,0,1,0.632331441,0.60257382,0.659524451
SW08004-1,363,SW08004-1_35,0,0.559950511,0.528460387,0.593210498,0.554372854,0.487349285,0.607769332,0.607769332,0.577899657,0.548480655,0.560142396,0.175569444,0.147583333,0.20875,0.170375,0.11575,0.1025,0.2245,0.193,0.165,0.17575,1.666666667,3,0,0.333333333,0,3,2,0,0,0.576920693,0.579020344,0.574805647
SW08004-1,364,SW08004-1_36,0,0.578813136,0.503311355,0.501661142,0.689643448,0.512675926,0.496644194,0.496644194,0.506579702,0.766167497,0.590832875,0.193916667,0.1275,0.12625,0.328,0.13475,0.12525,0.1225,0.13,0.44975,0.20625,2,3,0,0,0,3,3,0,1,0.618265472,0.629329933,0.606790151
SW08004-1,365,SW08004-1_37,2,0.87616323,1.115929813,0.762315193,0.569930226,1.356258096,0.821919951,0.821919951,0.691565444,0.576899828,0.562785863,0.672597222,1.389666667,0.443,0.185125,2.49475,1.119,0.55525,0.33075,0.192,0.17825,4,3,0,0.333333333,4,4,4,3,0,0.700368287,0.773572351,0.607468381
SW08004-1,366,SW08004-1_38,3,0.936000731,0.914411352,0.987425888,0.901540571,0.801948376,1.011533142,1.011533142,0.962080269,0.857715226,0.941474974,0.820027778,0.764583333,0.96275,0.73275,0.51575,0.743,1.035,0.8905,0.631,0.8345,2.333333333,2.666666667,0,0,0,4,3,3,1,0.788082909,0.841730653,0.725926942
SW08004-1,367,SW08004-1_39,1,0.755312081,0.936782167,0.645931191,0.585898005,0.540041149,0.633094709,0.633094709,0.658276803,0.573879355,0.597442821,0.430902778,0.822083333,0.2695,0.201125,0.1575,2.055,0.25375,0.28525,0.189,0.21325,2,3,0,0,1,2,3,0,0,0.58971674,0.617137049,0.559477617
SW08004-1,331,SW08004-1_3,2,0.758286704,0.72330825,0.871098274,0.645231373,0.558811254,0.936940407,0.936940407,0.793435871,0.648913372,0.641506866,0.436013889,0.378416667,0.661,0.268625,0.1745,0.13825,0.8225,0.4995,0.27325,0.264,2.666666667,3,0,0.666666667,2,3,3,0,0,0.568107158,0.614205759,0.512992784
SW08004-1,368,SW08004-1_40,3,1.512755423,1.435851292,1.44588608,1.638952831,1.394879252,1.58062572,1.58062572,1.279867337,1.650963624,1.626763372,3.461833333,2.96025,3.02275,4.4025,2.714,2.21775,3.949,2.0965,4.5,4.305,2.666666667,2.666666667,0.333333333,0,1,4,3,3,1,1.054103369,1.242245325,0.752142025
SW08004-1,369,SW08004-1_41,2,1.197099476,1.451089154,0.678423395,1.211634519,1.650963624,0.680769026,0.680769026,0.67606143,1.138383366,1.276960971,1.7155,3.0555,0.31225,1.77875,4.5,4.351,0.3155,0.309,1.47525,2.08225,1.666666667,2.666666667,0.666666667,0,0,2,3,1,1,0.647061025,0.635545511,0.658180634
SW08004-1,370,SW08004-1_42,2,0.967194849,1.260410829,0.790446258,0.601961175,1.140565535,0.740775909,0.740775909,0.834553767,0.620149114,0.582602259,0.904777778,2.002333333,0.493875,0.218125,1.48375,4.11675,0.4065,0.58125,0.2385,0.19775,3,3,0,0,2,4,3,0,0,0.570506885,0.55590515,0.584397152
SW08004-1,371,SW08004-1_43,1,0.58982322,0.713567532,0.518165379,0.483637014,0.85997476,0.526563743,0.526563743,0.509485576,0.489445437,0.477685618,0.205194444,0.363333333,0.139125,0.113125,0.636,0.308,0.146,0.13225,0.11725,0.109,2,3,0.333333333,0,0,3,3,0,0,0.526964172,0.537457181,0.516035766
SW08004-1,372,SW08004-1_44,2,0.71762686,0.750863204,0.63423617,0.754930479,0.766167497,0.634960421,0.634960421,0.633510261,0.696753676,0.805303308,0.369569444,0.423333333,0.255125,0.43025,0.44975,0.56425,0.256,0.25425,0.33825,0.52225,1.666666667,3,0,0,0,2,3,3,0,0.964967619,1.15850655,0.623346742
SW08004-1,373,SW08004-1_45,2,0.735345142,0.686475057,0.76095045,0.754052142,0.575141742,0.835748549,0.835748549,0.667568225,0.849826954,0.624666489,0.397625,0.3235,0.440625,0.42875,0.19025,0.1965,0.58375,0.2975,0.61375,0.24375,2.666666667,2.333333333,0,0,2,3,3,0,0,0.556892152,0.596975521,0.510020077
SW08004-1,374,SW08004-1_46,0,0.664468454,0.693303489,0.62047397,0.675331342,0.771104279,0.61512479,0.61512479,0.625732475,0.70321649,0.644930986,0.293375,0.33325,0.238875,0.308,0.4585,0.3085,0.23275,0.245,0.34775,0.26825,2,3,0.333333333,0,1,2,3,3,0,0.758954395,0.867993939,0.60402388
SW08004-1,375,SW08004-1_47,1,0.638591194,0.539469071,0.525056683,0.782701568,0.530145919,0.551784835,0.551784835,0.495289087,0.810918026,0.752289301,0.260416667,0.157,0.14475,0.4795,0.149,0.154,0.168,0.1215,0.53325,0.42575,2.333333333,3,0,0.333333333,0,3,4,0,0,0.570613545,0.586706085,0.553558198
SW08004-1,376,SW08004-1_48,3,1.100099471,1.212504281,1.123033602,0.926428278,1.360998402,0.899279258,0.899279258,1.281696156,0.726532628,1.06464733,1.331361111,1.782583333,1.416375,0.795125,2.521,2.0995,0.72725,2.1055,0.3835,1.20675,3.333333333,3,0,0,3,4,3,1,1,0.665567634,0.67423324,0.656670303
SW08004-1,377,SW08004-1_49,0,0.638386779,0.656025496,0.619715443,NA,0.652651888,0.657120915,0.657120915,0.57715011,NA,NA,0.260166667,0.282333333,0.238,NA,0.278,0.28525,0.28375,0.19225,NA,NA,0.666666667,3,0,0.5,0,2,0,2,0,0.654367368,0.741433388,0.534629551
SW08004-1,332,SW08004-1_4,1,0.664122246,0.720001286,0.587109292,0.671749346,0.805303308,0.592024074,0.592024074,0.582110818,0.640898802,0.7,0.292916667,0.37325,0.202375,0.303125,0.52225,0.39,0.2075,0.19725,0.26325,0.343,1.666666667,3,0.333333333,0.333333333,2,0,3,2,1,0.69643883,0.749827121,0.633302553
SW08004-1,333,SW08004-1_5,2,1.006631847,1.170175378,1.035903821,0.702119427,1.366955785,1.058509832,1.058509832,1.012265606,0.752583682,0.643122759,1.020027778,1.602333333,1.111625,0.346125,2.55425,1.06675,1.186,1.03725,0.42625,0.266,3,3,0.666666667,0,3,3,3,1,0,0.667661709,0.706709854,0.623418222
SW08004-1,334,SW08004-1_6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0.602133608,0.616881672,0.586625377
SW08004-1,335,SW08004-1_7,3,1.053853315,0.963518627,1.041196232,1.141653495,0.71038926,1.031810684,1.031810684,1.050415557,0.884295459,1.317034205,1.170416667,0.8945,1.12875,1.488,0.3585,1.2265,1.0985,1.159,0.6915,2.2845,2.333333333,2.666666667,0,0.666666667,0,3,4,3,0,0.987525592,1.201416152,0.576858093
SW08004-1,336,SW08004-1_8,2,0.839417691,0.955979521,0.864570047,0.633717834,0.956192237,0.9788039,0.9788039,0.707903622,0.613136226,0.653042932,0.591472222,0.873666667,0.64625,0.2545,0.87425,0.809,0.93775,0.35475,0.2305,0.2785,3.333333333,3,0,0.666666667,3,4,3,1,0,0.633631362,0.645398134,0.621410536
SW08004-1,337,SW08004-1_9,0,0.580177974,0.572865432,0.615344949,0.548342115,0.552331699,0.596507488,0.596507488,0.633094709,0.564882895,0.530738262,0.195291667,0.188,0.233,0.164875,0.1685,0.18325,0.21225,0.25375,0.18025,0.1495,1,3,0.333333333,0,0,0,3,0,0,0.501329793,0.503420985,0.499221009
SW8002-6,P11,WA8124_Common,3,0.82420186,0.805720713,0.879742952,0.780642141,0.84541942,0.761669345,0.86938169,0.889865737,0.799504902,0.760820904,0.5598875,0.5230625,0.680875,0.475725,0.60425,0.441875,0.6571,0.70465,0.51105,0.4404,1.777777778,2.688888889,0.177777778,0.283333333,1.333333333,2.4,1.6,3,0,0.903227013,1.057743832,0.662148265
SW8002-6,P8,SW8002-6,2,0.728777715,0.744609915,0.680274183,0.756850812,0.774786622,0.704617994,0.704617994,0.654050967,0.718403635,0.791744529,0.387066204,0.412844444,0.3148125,0.433541667,0.4651,0.4236,0.349833333,0.279791667,0.370770833,0.4963125,2.505555556,2.355555556,0.255555556,0.233333333,2.6,1.666666667,3.25,3,1,0.71803005,0.762977843,0.666616316
SW8002-6,387,SW8002-6_10,2,1.2363129,1.203366319,1.267591276,NA,0.899794192,1.451128729,1.451128729,1.005882001,NA,NA,1.889666667,1.742583333,2.03675,NA,0.7285,1.4435,3.05575,1.01775,NA,NA,1.666666667,2,0,0,2,3,0,1,0,0.638778459,0.684109106,0.585898005
SW8002-6,388,SW8002-6_11,2,1.194681322,1.26379389,NA,1.116487187,1.26379389,NA,NA,NA,1.166553277,1.061476523,1.705125,2.0185,NA,1.39175,2.0185,NA,NA,NA,1.5875,1.196,2,1.5,1,0,2,0,4,3,3,1.162810968,1.376829521,0.811572248
SW8002-6,389,SW8002-6_12,2,1.37093073,1.460434703,0.696496096,1.623228839,1.650963624,0.701188457,0.701188457,0.691739642,1.594512451,1.650963624,2.576597222,3.114916667,0.337875,4.277,4.5,4.5,0.34475,0.331,4.054,4.5,2,3,0.666666667,0,1,2,3,0,0,0.66092641,0.6657557,0.656025496
SW8002-6,390,SW8002-6_13,3,1.008770083,1.124089799,0.935752299,0.943491991,NA,1.016315684,1.016315684,0.838246531,1.032514671,0.833475531,1.026541667,1.420375,0.819375,0.839875,NA,1.791,1.04975,0.589,1.10075,0.579,2.666666667,1.666666667,0.666666667,0,3,2,3,3,3,1.504664492,1.456333768,1.55007515
SW8002-6,391,SW8002-6_14,2,1.410845006,1.537205347,1.650963624,0.663712624,1.37572964,1.650963624,1.650963624,1.650963624,0.592736498,0.722085006,2.808263889,3.632416667,4.5,0.292375,2.60375,3.7935,4.5,4.5,0.20825,0.3765,2.666666667,2.666666667,0.333333333,0.333333333,3,3,2,2,3,0.877710416,0.87862892,0.876789987
SW8002-6,392,SW8002-6_15,3,1.306454857,1.230341339,1.635813484,0.766309432,0.9091656,1.634192477,1.634192477,1.637431285,0.675148573,0.839785471,2.229888889,1.862416667,4.37725,0.45,0.7515,0.4715,4.36425,4.39025,0.30775,0.59225,2.333333333,1.333333333,0.666666667,0,2,2,3,3,2,1.188818787,1.229202559,1.145487462
SW8002-6,393,SW8002-6_16,1,0.784014296,0.699148625,0.957602888,0.609007613,0.639679201,0.781475402,0.781475402,1.085484221,0.615344949,0.602535566,0.481916667,0.34175,0.878125,0.225875,0.26175,0.28625,0.47725,1.279,0.233,0.21875,1.666666667,2.666666667,0.666666667,0.666666667,0,3,2,2,2,0.969839046,1.141861251,0.6949466
SW8002-6,394,SW8002-6_17,3,1.157757536,1.500419636,0.915920421,0.798630469,1.650963624,1.042654707,1.042654707,0.738796437,0.777084227,0.819072916,1.551861111,3.377833333,0.768375,0.509375,4.5,4.5,1.1335,0.40325,0.46925,0.5495,3,2.333333333,0.666666667,0,2,4,3,3,3,0.962605168,1.087096708,0.793281407
SW8002-6,395,SW8002-6_18,3,1.540753131,1.650963624,1.650963624,1.254199211,1.650963624,1.650963624,1.650963624,1.650963624,1.314916937,1.186953581,3.657625,4.5,4.5,1.972875,4.5,4.5,4.5,4.5,2.2735,1.67225,3,2.666666667,0,0.333333333,3,4,2,0,0,0.563617805,0.562829711,0.564403701
SW8002-6,396,SW8002-6_19,0,0.590567511,0.612618562,0.631949116,0.513783221,0.569288123,0.693303489,0.693303489,0.555590368,0.510126843,0.517388285,0.205972222,0.229916667,0.252375,0.135625,0.1845,0.172,0.33325,0.1715,0.13275,0.1385,2,3,0,0.333333333,1,2,3,1,0,0.855690386,1.008592622,0.610091658
SW8002-6,378,SW8002-6_1,2,0.72749613,0.791755607,0.71717709,0.661815479,0.813570581,0.773757983,0.773757983,0.649901366,0.691391158,0.629329933,0.385027778,0.496333333,0.368875,0.289875,0.5385,0.48725,0.46325,0.2745,0.3305,0.24925,2.666666667,2,0.666666667,0.666666667,3,3,2,3,1,0.849769257,0.966174277,0.687769408
SW8002-6,397,SW8002-6_20,2,0.790971998,0.992471238,0.71976008,0.511882063,0.872414134,0.71887427,0.71887427,0.720643714,0.509485576,0.514256318,0.494861111,0.977583333,0.372875,0.134125,0.664,1.89725,0.3715,0.37425,0.13225,0.136,3,2,0,0.333333333,3,3,3,1,1,0.685515859,0.708623487,0.660735584
SW8002-6,398,SW8002-6_21,2,0.733585772,0.765362201,0.813759388,0.581987829,0.651672223,0.933606071,0.933606071,0.641506866,0.576398612,0.587471705,0.394777778,0.448333333,0.538875,0.197125,0.27675,0.2545,0.81375,0.264,0.1915,0.20275,1.666666667,3,0,0.333333333,1,1,3,3,2,0.943507593,0.839056165,1.028867011
SW8002-6,399,SW8002-6_22,2,0.779986729,0.845924357,0.854417601,0.579392944,0.866128035,0.925018261,0.925018261,0.769700226,0.598607884,0.558811254,0.474527778,0.605333333,0.62375,0.1945,0.64975,0.37475,0.7915,0.456,0.2145,0.1745,4,2.333333333,0.333333333,0,4,4,4,2,1,0.734676716,0.733000308,0.736345508
SW8002-6,400,SW8002-6_23,1,0.646806603,0.736447956,0.655185349,0.508036794,0.832033529,0.677516895,0.677516895,0.631217935,0.508842692,0.507228332,0.270597222,0.399416667,0.28125,0.131125,0.576,0.31125,0.311,0.2515,0.13175,0.1305,2.333333333,2.666666667,0.666666667,0,1,3,3,3,3,1.022164814,1.077827423,0.959673404
SW8002-6,401,SW8002-6_24,1,0.742971374,NA,NA,0.742971374,NA,NA,NA,NA,0.810410806,0.66038545,0.410125,NA,NA,0.410125,NA,NA,NA,NA,0.53225,0.288,1,3,1,1,0,0,3,3,2,0.845642832,0.88837941,0.798085701
SW8002-6,402,SW8002-6_25,1,0.841789458,0.96602547,0.663049858,NA,1.009901634,0.70321649,0.70321649,0.617319332,NA,NA,0.5965,0.9015,0.2915,NA,1.03,1.32675,0.34775,0.23525,NA,NA,1.333333333,3,0,1,2,2,0,3,1,0.888220997,1.029181805,0.6777891
SW8002-6,403,SW8002-6_26,0,0.604670342,0.582847668,0.603795386,0.625838874,NA,0.582847668,0.582847668,0.623382484,0.513941017,0.707737292,0.221083333,0.198,0.220125,0.245125,NA,NA,0.198,0.24225,0.13575,0.3545,0.666666667,1.5,0,0.5,0,0,2,0,0,0.570613545,0.563792638,0.57727517
SW8002-6,404,SW8002-6_27,0,0.6186407,0.648847399,0.693390163,0.469889819,0.583337868,0.748589943,0.748589943,0.627642148,0.472517053,0.467232873,0.236763889,0.273166667,0.333375,0.10375,0.1985,0.2015,0.4195,0.24725,0.1055,0.102,1.666666667,3,0,0.333333333,0,2,3,0,0,0.624167781,0.660735584,0.582724989
SW8002-6,405,SW8002-6_28,1,0.644953247,0.778645102,0.597326064,0.492728085,0.930151438,0.596507488,0.596507488,0.598142403,0.493242415,0.492212678,0.268277778,0.472083333,0.213125,0.119625,0.80475,0.39925,0.21225,0.214,0.12,0.11925,3,2,0.666666667,0,4,2,3,1,0,0.646579667,0.676213334,0.613947937
SW8002-6,406,SW8002-6_29,2,0.931983238,1.24346815,0.72613773,0.497318983,1.585314848,0.775978646,0.775978646,0.668315364,0.495628559,0.498997993,0.809513889,1.922666667,0.382875,0.123,3.98425,1.3165,0.46725,0.2985,0.12175,0.12425,2.666666667,2.666666667,0.333333333,0,3,3,2,3,1,0.744540603,0.782928215,0.701724772
SW8002-6,379,SW8002-6_2,3,1.510096497,1.631765352,1.598207628,1.239376638,1.650963624,1.591951772,1.591951772,1.60441489,1.449940545,0.912280237,3.443611111,4.344833333,4.08225,1.90375,4.5,4.5,4.0345,4.13,3.04825,0.75925,2.666666667,2.333333333,0,0,2,3,3,3,2,1.081408152,1.249297383,0.833695398
SW8002-6,407,SW8002-6_30,1,1.03439162,1.407849894,0.659907394,0.623596852,1.650963624,0.743499374,0.743499374,0.547092091,0.567482485,0.671102366,1.106763889,2.790416667,0.287375,0.2425,4.5,3.46025,0.411,0.16375,0.18275,0.30225,2,3,0,0.333333333,2,2,2,3,3,0.964101735,1.027092691,0.891588293
SW8002-6,408,SW8002-6_31,1,0.701461421,0.694572539,0.777842493,0.612470497,0.696581977,0.777360131,0.777360131,0.778324257,0.476954092,0.705400406,0.345152778,0.335083333,0.470625,0.22975,0.338,0.1975,0.46975,0.4715,0.1085,0.351,2,2.333333333,0,0.333333333,0,2,4,2,0,0.661291853,0.713921958,0.598607884
SW8002-6,409,SW8002-6_32,3,0.966352785,0.854075012,0.851209351,1.136386424,0.981406422,0.826702941,0.826702941,0.874380514,0.691739642,1.375773669,0.902416667,0.623,0.61675,1.4675,0.94525,0.35875,0.565,0.6685,0.331,2.604,2.666666667,2.333333333,0,0.333333333,3,3,2,3,1,0.817943073,0.847918784,0.785592792
SW8002-6,410,SW8002-6_33,1,0.862110375,1.146428745,0.576774606,0.6069787,1.592674848,0.620798486,0.620798486,0.524754231,0.593683741,0.619715443,0.64075,1.50675,0.191875,0.223625,4.04,0.241,0.23925,0.1445,0.20925,0.238,2.666666667,3,0.333333333,0.333333333,2,2,4,0,0,0.596741596,0.606374928,0.586786771
SW8002-6,411,SW8002-6_34,3,0.977613704,1.224329774,0.838661417,0.72296297,1.383043761,0.866572146,0.866572146,0.80875794,0.842024595,0.541466066,0.934333333,1.83525,0.589875,0.377875,2.6455,2.2095,0.65075,0.529,0.597,0.15875,2.333333333,2.333333333,0.666666667,0.333333333,2,2,3,3,3,0.98743301,1.08433963,0.866498159
SW8002-6,412,SW8002-6_35,2,0.900131439,0.903109954,1.098931469,0.498997993,0.648120805,1.166430791,1.166430791,1.021932132,0.49426787,0.503640102,0.729319444,0.736583333,1.327125,0.12425,0.27225,0.3505,1.587,1.06725,0.12075,0.12775,2,2,0.333333333,0.666666667,1,3,2,2,0,0.707112854,0.805581626,0.569116651
SW8002-6,413,SW8002-6_36,0,0.62925979,0.656348058,0.642012707,0.584925356,NA,0.656348058,0.656348058,0.627006882,0.574889708,0.594627972,0.249166667,0.28275,0.264625,0.200125,NA,NA,0.28275,0.2465,0.19,0.21025,1.666666667,3,0,0.5,0,2,3,2,0,0.675057151,0.716825877,0.627359967
SW8002-6,414,SW8002-6_37,1,0.993654261,1.37042557,0.512834404,0.61677216,1.633474466,0.51924941,0.51924941,0.506254763,0.618846276,0.614683998,0.981083333,2.57375,0.134875,0.234625,4.3585,3.22275,0.14,0.12975,0.237,0.23225,2,3,0,0.333333333,0,3,3,3,1,0.78002858,0.857639703,0.682830617
SW8002-6,415,SW8002-6_38,3,1.464275258,1.249848871,1.650963624,1.436820725,0.886951655,1.650963624,1.650963624,1.650963624,1.127279329,1.650963624,3.139555556,1.952416667,4.5,2.96625,0.69775,0.6595,4.5,4.5,1.4325,4.5,2.333333333,2.333333333,0.333333333,1,0,4,3,2,2,0.936251672,0.80045547,1.041119357
SW8002-6,416,SW8002-6_39,3,0.900731002,1.04405815,0.819941499,0.795284763,0.933988344,0.750074067,0.750074067,0.879581412,0.68594414,0.880764659,0.730777778,1.138083333,0.55125,0.503,0.81475,2.1775,0.422,0.6805,0.32275,0.68325,2.333333333,2.333333333,0,0.333333333,1,4,2,3,1,0.850307463,0.975968794,0.669401956
SW8002-6,380,SW8002-6_3,3,0.95645547,1.084256938,0.964952703,0.767301512,1.179872628,0.964952703,0.964952703,NA,0.729989366,0.80129997,0.874972222,1.274666667,0.8985,0.45175,1.6425,1.283,0.8985,NA,0.389,0.5145,1.333333333,2,0.666666667,0,0,1,3,2,0,0.721058008,0.777038224,0.654699666
SW8002-6,417,SW8002-6_40,0,0.613640724,0.596585544,0.6115806,0.63174038,0.572357121,0.61512479,0.61512479,0.607994849,0.616004484,0.64672913,0.231069444,0.212333333,0.22875,0.252125,0.1875,0.21675,0.23275,0.22475,0.23375,0.2705,3,3,0,0.333333333,3,3,3,0,0,0.598414021,0.613394731,0.582643175
SW8002-6,418,SW8002-6_41,3,1.395747204,1.426875885,1.323987597,1.431147139,0.784059485,1.625313549,1.625313549,0.70355336,1.650963624,1.108610115,2.719069444,2.905083333,2.320875,2.93125,0.482,3.93975,4.2935,0.34825,4.5,1.3625,2,2.666666667,0,0.666666667,3,2,1,3,3,1.395118344,1.539646571,1.212154635
SW8002-6,419,SW8002-6_42,0,0.60459436,0.672763517,NA,0.516140058,0.675696583,NA,NA,NA,0.503640102,0.528062225,0.221,0.3045,NA,0.1375,0.3085,0.3005,NA,NA,0.12775,0.14725,1.333333333,1.5,0.5,0.5,2,0,2,2,1,0.83204356,0.942461108,0.680349205
SW8002-6,420,SW8002-6_43,2,1.105181023,1.171593676,1.029653637,NA,1.117422325,0.837653124,0.837653124,1.168509559,NA,NA,1.349895833,1.608166667,1.091625,NA,1.39525,2.8415,0.58775,1.5955,NA,NA,1.666666667,2.5,0.5,0,2,3,0,0,0,0.606469347,0.630415168,0.580466661
SW8002-6,421,SW8002-6_44,3,1.126798222,1.30147761,1.061143598,0.962844932,0.840847595,1.189903718,1.189903718,0.890013045,0.784059485,1.09230162,1.430666667,2.2045,1.194875,0.892625,0.5945,4.33425,1.68475,0.705,0.482,1.30325,2.666666667,2.333333333,0.333333333,0.333333333,3,1,4,3,3,0.904877497,0.974713189,0.822187135
SW8002-6,422,SW8002-6_45,2,1.00302786,1.04313996,1.194710515,0.571847906,1.410465785,0.650689603,0.650689603,1.463566685,0.576398612,0.567223597,1.009111111,1.135083333,1.70525,0.187,2.806,0.32375,0.2755,3.135,0.1915,0.1825,1.333333333,3,0,0.666666667,2,2,0,2,2,0.746265385,0.765291064,0.726216744
SW8002-6,423,SW8002-6_46,2,1.113623804,1.252386552,1.235157798,0.665316713,0.836820939,1.513289322,1.513289322,0.67184167,0.687181671,0.641911602,1.381069444,1.964333333,1.884375,0.2945,0.586,1.8415,3.4655,0.30325,0.3245,0.2645,3.333333333,1.666666667,0.333333333,0,3,4,3,2,3,0.842210652,0.873161673,0.808800406
SW8002-6,424,SW8002-6_47,2,1.293873208,1.334902666,1.573724507,0.605504895,0.572357121,1.637120418,1.637120418,1.50476264,0.586261917,0.623596852,2.166083333,2.37875,3.8975,0.222,0.1875,2.561,4.38775,3.40725,0.2015,0.2425,3.333333333,2.333333333,0.333333333,0.333333333,3,4,3,3,0,0.798249209,0.900839409,0.659045145
SW8002-6,425,SW8002-6_48,0,0.562434835,0.586746431,0.511563827,0.582724989,0.663239355,0.50265257,0.50265257,0.52017499,0.580878573,0.584559778,0.177916667,0.202,0.133875,0.197875,0.29175,0.18725,0.127,0.14075,0.196,0.19975,2,3,0.333333333,0.333333333,0,3,3,3,3,0.927180151,1.038987962,0.778897009
SW8002-6,426,SW8002-6_49,2,1.313858424,1.58068131,1.373789568,0.639781012,1.525024635,1.594414115,1.594414115,1.042271293,0.683633948,0.588916906,2.268013889,3.949416667,2.59275,0.261875,3.54675,4.24825,4.05325,1.13225,0.3195,0.20425,2.333333333,2.666666667,0,0.333333333,1,3,3,2,3,1.297878278,1.383490168,1.199179609
SW8002-6,381,SW8002-6_4,2,0.973007106,0.842083358,NA,1.075851138,0.817080636,NA,NA,NA,1.297876217,0.67257935,0.9211875,0.597125,NA,1.24525,0.5455,0.64875,NA,NA,2.18625,0.30425,1,2.5,0.5,1,1,0,2,2,1,1.074598733,0.956351713,1.17134066
SW8002-6,382,SW8002-6_5,1,0.960918456,1.318010343,0.595686659,0.543871356,1.650963624,0.608445383,0.608445383,0.582356642,0.520790219,0.565143932,0.887277778,2.289583333,0.211375,0.160875,4.5,2.1435,0.22525,0.1975,0.14125,0.1805,1.666666667,3,0,0,0,3,2,1,0,0.696782284,0.701301434,0.692203741
SW8002-6,383,SW8002-6_6,0,0.58759241,0.57108238,0.62541306,0.562259156,0.55907799,0.58553364,0.58553364,0.660767396,0.559876674,0.564621617,0.202875,0.18625,0.244625,0.17775,0.17475,0.18325,0.20075,0.2885,0.1755,0.18,1.666666667,2,0.333333333,0.333333333,1,3,1,0,0,0.602803241,0.628346494,0.574889708
SW8002-6,384,SW8002-6_7,1,0.69177834,0.75120793,0.617319332,0.693823207,0.935419088,0.632678609,0.632678609,0.601155182,0.744853657,0.63392527,0.331055556,0.423916667,0.23525,0.334,0.8185,0.2,0.25325,0.21725,0.41325,0.25475,1.666666667,3,0,0.333333333,1,3,1,0,1,0.676714131,0.665598985,0.687475665
